Date,Open,High,Low,Close,Volume,Market Cap
Mar-22-2018,8728.47,8865.051157,8342.776073,8865.051157,4026875184,145006569184
Mar-23-2018,8923.404783,9002.746569,8634.65403,8661.018753,3067943937,149796255286
Mar-24-2018,8554.421565,8680.428839,8425.566951,8466.556129,3029683212,146027822374
Mar-25-2018,8453.806862,8522.62869,7907.88547,8187.383924,2833668580,140368288653
Mar-26-2018,8171.701764,8210.957189,7786.080922,7828.221732,3702257445,135732326695
Mar-27-2018,7821.60587,8097.640957,7791.303084,7954.826953,3173707436,134738550293
Mar-28-2018,7947.627557,7976.070835,7010.869711,7178.058623,3386756377,128256618602
Mar-29-2018,7154.016617,7256.653697,6665.141403,6880.453144,4781184233,117674103199
Mar-30-2018,6875.890211,7188.22564,6842.080218,6955.124518,4072365791,119471347711
Mar-31-2018,6959.89062,7054.47748,6506.022091,6830.630577,3598865262,116292884530
Apr-01-2018,6841.725764,7116.935685,6806.530093,7061.622526,3914063317,118714544793
Apr-02-2018,7066.360265,7521.80505,7053.68567,7454.69179,4155294224,125196524425
Apr-03-2018,7454.194481,7454.194481,6791.910367,6840.93611,4231706035,120987270375
Apr-04-2018,6844.005785,6936.155484,6651.188594,6819.726657,4403251764,115381166132
Apr-05-2018,6796.855664,6869.360103,6601.406734,6637.296686,3711281114,113749617597
Apr-06-2018,6640.309471,7037.930491,6637.541563,6894.151859,3240556398,116709872181
Apr-07-2018,6898.345033,7076.715293,6898.345033,7000.923355,3056918181,118826615777
Apr-08-2018,7013.715304,7155.497904,6663.308517,6772.871609,3560325737,117673759660
Apr-09-2018,6782.532083,6876.318025,6710.130737,6844.301557,3585817439,115498144607
Apr-10-2018,6845.560832,6946.721491,6832.638659,6932.843296,3484554527,116633027003
Apr-11-2018,6933.971966,7824.357866,6788.545634,7821.822517,5569495530,123866648138
Apr-12-2018,7821.364049,8124.051804,7698.959083,7866.931623,7108692315,135711160795
Apr-13-2018,7862.979157,8084.181206,7806.771554,7910.243775,5221454292,135006677596
Apr-14-2018,7931.478615,8313.382622,7927.41885,8301.987534,4064566540,139314075516
Apr-15-2018,8306.24171,8344.618513,7899.380607,8038.471105,4364099389,137323175500
Apr-16-2018,8042.520382,8126.352752,7856.158342,7889.50363,4617797212,136782286541
Apr-17-2018,7898.148907,8168.591184,7888.236331,8133.862763,5174175283,137352270225
Apr-18-2018,8137.721564,8284.837636,8108.010268,8280.64311,5571921610,139697891452
Apr-19-2018,8279.071885,8872.532517,8247.720147,8813.044081,5856252722,143325849306
Apr-20-2018,8831.324168,8961.902201,8631.50547,8884.348604,6592572346,149672369138
Apr-21-2018,8890.882431,8959.354943,8766.335742,8787.210206,5388898212,151206617490
Apr-22-2018,8785.307708,8966.254422,8775.238205,8924.023356,5577263963,151137648092
Apr-23-2018,8927.498953,9715.110088,8924.774677,9715.110088,7015588900,158243944131
Apr-24-2018,9689.429015,9745.08596,8828.361916,8846.751895,9496007199,157076395722
Apr-25-2018,8858.958859,9274.510917,8698.795549,9268.527837,7840135345,151190285701
Apr-26-2018,9272.688509,9364.296828,8970.449551,8974.089791,6420471434,156938588046
Apr-27-2018,8945.682032,9402.661888,8905.423789,9337.281363,6044135770,157157916639
Apr-28-2018,9337.929478,9519.119729,9194.490547,9413.409305,6578695509,159435102032
Apr-29-2018,9412.933157,9463.94026,9173.147998,9240.335679,6189381727,158509667847
Apr-30-2018,9253.083883,9253.083883,8881.779114,9096.810022,6156448196,153208735785
May-01-2018,9084.637928,9244.477839,8996.732769,9236.704389,4980811639,155625522101
May-02-2018,9236.410635,9807.420824,9186.736181,9769.290293,6010894136,159730733869
May-03-2018,9758.943853,9790.006235,9597.486912,9718.724265,6816067137,163695392583
May-04-2018,9714.030902,9972.750074,9708.097851,9864.060649,5831668636,167518425718
May-05-2018,9869.313498,9960.408723,9495.756447,9666.853489,5579263732,164319563567
May-06-2018,9673.823719,9679.398283,9256.52455,9372.878004,5126629695,159171331028
May-07-2018,9380.792342,9468.199602,9136.383479,9233.687914,5187265754,158129844825
May-08-2018,9232.346558,9384.380916,9074.433277,9327.374047,5229298824,157041351530
May-09-2018,9314.428561,9393.068048,9037.392112,9037.392112,5032109490,158203200269
May-10-2018,9040.788665,9040.788665,8394.767463,8422.66381,5789182784,148566676930
May-11-2018,8416.407228,8640.197051,8196.315735,8488.213129,5465653039,144028397249
May-12-2018,8488.70753,8753.425966,8376.219102,8699.820503,4329079560,146413407329
May-13-2018,8696.818046,8895.462876,8347.174977,8740.312768,5019113654,146843548689
May-14-2018,8735.400032,8832.722902,8477.513111,8515.701134,5366406569,147377649848
May-15-2018,8508.251974,8508.674226,8164.504936,8343.900226,5131375183,141362049290
May-16-2018,8341.615725,8408.350502,8054.71466,8088.947899,4471142638,141534195261
May-17-2018,8093.34718,8258.631884,7968.007688,8236.681884,4472415562,138311169552
May-18-2018,8236.022403,8338.416559,8160.754425,8225.333519,3931791517,140814675665
May-19-2018,8232.481807,8538.388398,8177.72473,8499.1229,3622202463,142883459805
May-20-2018,8504.392246,8536.846506,8353.567839,8399.115042,3892425910,144399603233
May-21-2018,8398.980741,8398.980741,8016.111592,8032.093711,3751166479,140965212364
May-22-2018,8021.527115,8050.00318,7525.488248,7570.538188,4347099238,133788780304
May-23-2018,7558.332248,7740.093095,7340.474586,7576.278752,4962607292,128983159056
May-24-2018,7597.498837,7649.031063,7397.190789,7488.637221,4140362594,127945639029
May-25-2018,7483.923187,7574.745396,7344.829727,7349.788652,3196176484,127948559647
May-26-2018,7358.682109,7380.225321,7269.543824,7363.93676,3037874871,125071558309
May-27-2018,7366.647775,7442.193014,7141.115481,7149.250597,3215107343,124215494409
May-28-2018,7148.382787,7530.365298,7108.097718,7474.562016,3815081592,124630231435
May-29-2018,7475.380975,7572.028924,7330.941503,7411.621917,3899968538,127218701523
May-30-2018,7410.996883,7588.941668,7361.209309,7504.038587,3635904694,128090140880
May-31-2018,7503.960275,7590.623838,7411.831128,7525.473797,3534811211,127779434179
Jun-01-2018,7520.809781,7659.692451,7481.281345,7588.637728,3506256000,129517556532
Jun-02-2018,7586.635659,7709.254871,7567.496423,7684.931799,3988066392,131477090606
Jun-03-2018,7687.675752,7709.043781,7473.489414,7505.890508,3930562179,129809953835
Jun-04-2018,7504.612582,7628.660711,7407.337754,7612.115176,3615936275,127854338898
Jun-05-2018,7611.859044,7645.242998,7501.760893,7577.593405,3324816448,129746655128
Jun-06-2018,7576.087612,7711.707126,7576.087612,7654.789136,3371952935,131241247121
Jun-07-2018,7659.864,7677.597494,7564.965087,7622.637061,2974280009,130241534910
Jun-08-2018,7624.284,7658.105197,7559.667409,7559.667409,2724319399,130144429836
Jun-09-2018,7563.600993,7563.600993,6759.04614,6797.078904,3104326327,122562640555
Jun-10-2018,6804.106499,6851.118289,6721.954597,6847.943671,3827038712,115730062694
Jun-11-2018,6845.923064,6867.28703,6535.551159,6558.514878,3102008137,115883252761
Jun-12-2018,6559.943494,6599.514736,6283.231869,6308.396028,3295765433,110547750538
Jun-13-2018,6307.58885,6667.673554,6293.277845,6649.438347,3663602706,111014489454
Jun-14-2018,6650.926765,6652.572392,6470.053174,6473.773491,3114118487,112236734785
Jun-15-2018,6469.496413,6514.550897,6395.022991,6505.755311,2350148805,110323600936
Jun-16-2018,6500.435004,6541.234834,6459.314001,6461.213025,2039619864,111222374664
Jun-17-2018,6460.218405,6724.301589,6400.071429,6700.596021,2259399592,111265161992
Jun-18-2018,6705.753312,6754.452193,6677.957643,6722.636753,2930821031,114742560036
Jun-19-2018,6720.901573,6754.942346,6577.803076,6734.137828,3087939613,114051666953
Jun-20-2018,6734.137828,6770.207068,6695.896164,6711.941657,2901154212,115067734173
Jun-21-2018,6712.439403,6715.006409,6056.861989,6071.720089,3351734963,109318040095
Jun-22-2018,6073.054271,6244.375949,6070.106576,6156.300264,4089480600,104886130046
Jun-23-2018,6157.664108,6211.292125,5829.901535,6149.117943,3728670367,103104840640
Jun-24-2018,6149.963219,6289.175734,6113.991153,6238.074119,4343151231,106019354756
Jun-25-2018,6247.16349,6255.443513,6103.03072,6103.03072,3889799377,106201817724
Jun-26-2018,6108.081816,6172.527246,6049.848945,6108.694146,3736840201,104332774796
Jun-27-2018,6118.418332,6138.65547,5896.088025,5912.435446,3121465243,104230356278
Jun-28-2018,5910.738004,6180.342189,5847.32314,6127.560923,2839622172,101303448488
Jun-29-2018,6133.703977,6425.917485,6130.992663,6376.564855,3771289832,109013793431
Jun-30-2018,6385.423752,6409.365459,6310.846816,6364.401842,3508360443,109006878048
Jul-01-2018,6363.378352,6638.313861,6302.439983,6595.968717,3807596497,110312978867
Jul-02-2018,6595.975191,6645.83559,6483.564311,6534.644903,5004522313,112894405915
Jul-03-2018,6537.368502,6686.344375,6435.020217,6603.099909,4840988988,112438805144
Jul-04-2018,6612.111581,6636.326263,6492.340691,6532.499354,4643821208,112764025003
Jul-05-2018,6528.310929,6600.606901,6461.897553,6600.606901,4811073504,112044984492
Jul-06-2018,6594.777709,6725.931832,6528.997977,6718.701013,4981676690,112643239519
Jul-07-2018,6715.37828,6759.512217,6687.64458,6711.7568,4983369409,115356288726
Jul-08-2018,6713.143583,6746.343655,6664.513133,6669.99851,4925375835,114903648636
Jul-09-2018,6670.315363,6677.743512,6316.171328,6319.83561,4677923064,111216854320
Jul-10-2018,6318.74122,6390.003178,6318.74122,6367.687185,3967828330,108981359942
Jul-11-2018,6369.83685,6375.149278,6129.642443,6202.442176,3447735128,106786605367
Jul-12-2018,6217.319818,6294.955455,6181.047378,6215.784718,3821904703,107041202810
Jul-13-2018,6220.174225,6264.895759,6195.279637,6250.050407,3734323550,106911716788
Jul-14-2018,6250.324791,6381.087798,6236.637067,6346.599551,3455989686,108301684789
Jul-15-2018,6349.113033,6705.492444,6336.933529,6705.492444,4630543497,111553385914
Jul-16-2018,6698.843899,7347.954698,6666.153806,7317.330034,5419192993,117484648785
Jul-17-2018,7313.602736,7506.522682,7293.696027,7353.883851,6330311100,126702867278
Jul-18-2018,7349.626445,7480.491111,7289.406628,7443.660646,5846088135,126552515027
Jul-19-2018,7444.56841,7552.76424,7305.638275,7329.843348,4966521400,127340006736
Jul-20-2018,7330.341057,7410.512438,7264.995036,7400.986497,4512259647,125957083904
Jul-21-2018,7398.45221,7535.76737,7381.602713,7391.747574,3665112372,127708552339
Jul-22-2018,7386.710266,7753.766991,7375.794247,7712.930732,4687601680,131428842716
Jul-23-2018,7715.394161,8349.100819,7704.861421,8338.94062,5764717501,138130525894
Jul-24-2018,8343.380119,8416.620991,8070.16926,8179.363887,6176077122,141437450721
Jul-25-2018,8165.597549,8280.383113,7874.765232,7933.673932,4940766515,140555305797
Jul-26-2018,7925.661361,8261.135335,7834.490761,8158.491094,4974252391,137721622179
Jul-27-2018,8172.875761,8218.909622,8094.790455,8195.281388,4271083963,140469479107
Jul-28-2018,8230.522037,8273.04121,8130.355937,8211.614335,3666674349,140931396441
Jul-29-2018,8218.147752,8237.120087,7885.594529,8181.184914,4448141892,139853384177
Jul-30-2018,8174.64174,8174.64174,7662.792136,7752.144492,5247534992,136223543688
Jul-31-2018,7744.631395,7747.417375,7492.216628,7596.721803,4823441462,130208064859
Aug-01-2018,7600.558994,7685.923379,7508.516749,7551.493153,4163829164,130538683461
Aug-02-2018,7548.457736,7548.457736,7309.308752,7422.438043,4091971160,127285663217
Aug-03-2018,7423.369337,7491.7418,6967.69686,7017.844894,3860203505,124874388282
Aug-04-2018,7021.618543,7076.470274,6924.906452,7041.990104,3682909104,120528010090
Aug-05-2018,7040.944983,7144.007979,6869.734955,6935.713092,3306255574,120402336023
Aug-06-2018,6945.218332,7140.708762,6722.266221,6732.82669,3700827846,120399763551
Aug-07-2018,6736.300264,6736.300264,6205.352344,6281.517374,4609610922,111187622462
Aug-08-2018,6291.645098,6629.937974,6248.586464,6563.764604,4210397001,110258412338
Aug-09-2018,6556.799002,6587.10507,6109.974095,6183.831056,4181392944,110450434361
Aug-10-2018,6178.816153,6460.502986,6100.812339,6293.915942,4185821571,106925855935
Aug-11-2018,6269.572356,6433.372534,6227.371135,6342.511734,3631377731,108986681778
Aug-12-2018,6342.495381,6509.961457,6209.058763,6284.928115,3625488362,109683741539
Aug-13-2018,6287.053221,6287.053221,5952.33538,6207.11752,4314826468,104715326537
Aug-14-2018,6217.842249,6594.442382,6217.842249,6306.298266,4271528735,109910003262
Aug-15-2018,6302.073567,6475.480838,6263.536971,6329.69734,4159955398,109615804939
Aug-16-2018,6339.303346,6587.627902,6331.717334,6587.234439,4220932607,111590079309
Aug-17-2018,6597.212073,6628.429298,6345.785261,6420.016879,4098661004,111471615191
Aug-18-2018,6416.237391,6543.637614,6354.653623,6509.311913,3185408872,110575568197
Aug-19-2018,6504.064719,6539.184995,6277.402389,6291.971192,3226319435,111320719763
Aug-20-2018,6284.246452,6494.949182,6282.055268,6482.48094,3352928439,110497806843
Aug-21-2018,6481.300216,6820.081467,6319.84835,6376.530714,3605706790,113589812747
